(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 162.208.22.76, 443, 192.168.2.3, 39795): 4
(TCP, 192.168.2.3, 60143, 172.229.242.230, 443): 4
(DNS, 192.168.2.3, 39425, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 172.229.225.157, 80, 192.168.2.3, 45434): 4
(TCP, 205.251.243.54, 443, 192.168.2.3, 37715): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 46289): 1
(SSL, 63.117.14.218, 443, 192.168.2.3, 34125): 89
(SSL, 192.168.2.3, 43211, 172.217.4.46, 443): 1
(IMAGE-GIF, 54.154.197.229, 80, 192.168.2.3, 39774): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 8852): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22516): 1
(HTTP, 192.168.2.3, 40576, 209.197.3.7, 80): 1
(DNS, 192.168.2.3, 49353, 192.168.2.1, 53): 1
(TCP, 74.217.63.59, 80, 192.168.2.3, 35233): 2
(HTTP, 192.168.2.3, 49211, 52.20.246.43, 80): 1
(TCP, 192.168.2.3, 60096, 207.171.162.130, 443): 7
(TCP, 157.52.75.7, 443, 192.168.2.3, 49607): 12
(SSL, 192.168.2.3, 40576, 173.194.54.149, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 17686): 1
(TCP, 192.168.2.3, 47216, 52.84.125.136, 80): 109
(HTTP, 184.26.44.95, 80, 192.168.2.3, 50252): 1
(HTTP, 192.168.2.3, 53898, 63.117.14.86, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 50188): 1
(TCP, 192.168.2.3, 43949, 204.154.110.227, 443): 6
(TCP, 172.217.4.70, 443, 192.168.2.3, 56519): 26
(TCP, 174.129.254.47, 80, 192.168.2.3, 41146): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 20532): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 50646): 1
(SSL, 52.84.121.161, 443, 192.168.2.3, 53436): 6
(TCP, 172.217.4.205, 443, 192.168.2.3, 36757): 4
(TCP, 172.217.5.10, 443, 192.168.2.3, 49390): 6
(DNS, 192.168.2.3, 22090, 192.168.2.1, 53): 1
(DATA, 157.52.75.7, 443, 192.168.2.3, 49648): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 40117): 1
(DNS, 192.168.2.3, 41487, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 44472, 172.217.2.14, 443): 3
(TCP, 54.240.190.215, 80, 192.168.2.3, 58367): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 7577): 1
(SSL, 31.13.71.36, 443, 192.168.2.3, 51446): 7
(SSL, 192.168.2.3, 46489, 172.217.4.46, 443): 12
(TCP, 192.168.2.3, 37931, 172.217.4.46, 443): 10
(TCP, 52.9.92.185, 80, 192.168.2.3, 55646): 4
(SSL, 192.168.2.3, 35415, 207.171.162.130, 443): 4
(SSL, 52.90.181.255, 443, 192.168.2.3, 42092): 6
(SSL, 192.168.2.3, 55595, 172.217.1.66, 443): 12
(TCP, 52.7.181.179, 80, 192.168.2.3, 50781): 12
(DNS, 192.168.2.3, 57567, 192.168.2.1, 53): 1
(SSL, 192.229.163.25, 443, 192.168.2.3, 55531): 47
(HTTP, 104.16.24.235, 80, 192.168.2.3, 44471): 1
(DNS, 192.168.2.3, 9406, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 58765): 1
(TCP, 192.168.2.3, 34606, 172.217.5.10, 443): 10
(TCP, 98.139.225.42, 443, 192.168.2.3, 39431): 4
(DNS, 192.168.2.3, 20442, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60650, 23.67.250.153, 80): 4
(TCP, 192.168.2.3, 37551, 52.84.127.95, 443): 5
(DNS, 192.168.2.3, 64132, 192.168.2.1, 53): 1
(TCP, 52.84.122.135, 80, 192.168.2.3, 36236): 2
(TCP, 204.154.110.227, 443, 192.168.2.3, 43949): 6
(SSL, 172.217.4.46, 443, 192.168.2.3, 48440): 6
(DNS, 192.168.2.3, 53334, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 25346): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 47138): 1
(TCP, 192.168.2.3, 35174, 216.58.219.194, 443): 10
(HTTP, 192.168.2.3, 47996, 172.229.233.57, 80): 1
(TCP, 192.168.2.3, 33360, 46.137.112.33, 80): 6
(TCP, 192.168.2.3, 46711, 63.117.14.212, 80): 8
(TCP, 192.168.2.3, 50108, 157.166.238.237, 80): 5
(TCP, 192.168.2.3, 50116, 23.107.60.242, 80): 5
(TCP, 192.168.2.3, 55576, 8.43.72.24, 80): 13
(TCP, 172.217.4.46, 443, 192.168.2.3, 37931): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 46707): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 56573): 1
(TCP, 192.168.2.3, 46481, 172.217.4.46, 443): 10
(TCP, 63.117.14.245, 443, 192.168.2.3, 57377): 6
(TCP, 192.168.2.3, 46776, 54.173.232.220, 80): 7
(SSL, 192.168.2.3, 53410, 172.229.222.223, 443): 3
(TCP, 192.168.2.3, 57397, 172.217.5.6, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 3098): 1
(TCP, 31.13.71.1, 443, 192.168.2.3, 39160): 53
(SSL, 192.168.2.3, 46290, 172.217.4.194, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 64151): 1
(TCP, 192.168.2.3, 55520, 172.217.4.46, 443): 9
(TCP, 192.168.2.3, 56769, 172.217.2.2, 80): 4
(TCP, 172.229.214.12, 80, 192.168.2.3, 56805): 4
(TCP, 192.168.2.3, 49115, 72.21.215.54, 80): 5
(DNS, 192.168.2.3, 54701, 192.168.2.1, 53): 1
(TCP, 184.26.44.105, 80, 192.168.2.3, 37081): 12
(TCP, 192.168.2.3, 39265, 98.139.225.42, 443): 8
(DATA-TEXT-LINES, 184.26.44.97, 80, 192.168.2.3, 46025): 1
(TCP, 52.84.122.135, 80, 192.168.2.3, 36250): 5
(DNS, 192.168.2.3, 19231, 192.168.2.1, 53): 1
(TCP, 66.151.97.83, 80, 192.168.2.3, 50640): 8
(TCP, 192.168.2.3, 55646, 52.9.92.185, 80): 5
(DNS, 192.168.2.3, 19853, 192.168.2.1, 53): 1
(TCP, 172.229.222.223, 80, 192.168.2.3, 43297): 3
(SSL, 192.168.2.3, 43935, 204.154.110.227, 443): 4
(SSL, 173.194.134.201, 443, 192.168.2.3, 50324): 5
(SSL, 192.168.2.3, 43212, 172.217.4.46, 443): 3
(TCP, 172.217.4.193, 443, 192.168.2.3, 37144): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 6889): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 63361): 1
(DNS, 192.168.2.3, 11453, 192.168.2.1, 53): 1
(IMAGE-GIF, 23.67.250.153, 80, 192.168.2.3, 60725): 1
(TCP, 172.217.4.46, 443, 192.168.2.3, 46489): 16
(DNS, 192.168.2.3, 12773, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 50821, 52.73.86.239, 80): 1
(TCP, 192.168.2.3, 42491, 104.244.43.71, 443): 8
(DNS, 192.168.2.3, 52514, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 34792, 63.117.14.183, 443): 153
(SSL, 31.13.71.37, 443, 192.168.2.3, 52691): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 24392): 1
(SSL, 192.168.2.3, 40983, 8.43.72.71, 443): 3
(TCP, 192.168.2.3, 35314, 172.217.4.42, 443): 13
(TCP, 192.168.2.3, 46489, 172.217.4.46, 443): 35
(SSL, 192.168.2.3, 57435, 216.58.219.202, 443): 4
(TCP, 216.58.219.202, 443, 192.168.2.3, 45497): 5
(DNS, 192.168.2.3, 27579, 192.168.2.1, 53): 1
(TCP, 52.84.125.136, 80, 192.168.2.3, 40280): 229
(SSL, 192.168.2.3, 36668, 207.171.162.253, 443): 9
(TCP, 192.168.2.3, 44260, 52.1.145.160, 80): 14
(DNS, 192.168.2.3, 36013, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39793, 162.208.22.76, 443): 5
(TCP, 192.168.2.3, 53594, 207.171.162.130, 443): 9
(TCP, 192.168.2.3, 53051, 207.171.162.253, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 1870): 1
(DNS, 192.168.2.3, 5933, 192.168.2.1, 53): 1
(IMAGE-GIF, 138.108.6.20, 80, 192.168.2.3, 58627): 1
(HTTP, 192.168.2.3, 35834, 64.20.243.242, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 5425): 1
(DNS, 192.168.2.3, 34294, 192.168.2.1, 53): 1
(SSL, 63.117.14.24, 443, 192.168.2.3, 34213): 58
(TCP, 192.168.2.3, 52334, 184.26.44.106, 80): 4
(TCP, 207.171.162.130, 443, 192.168.2.3, 42742): 6
(SSL, 192.168.2.3, 59898, 54.239.17.7, 443): 3
(SSL, 207.171.162.253, 443, 192.168.2.3, 36668): 7
(SSL, 199.16.156.241, 443, 192.168.2.3, 36773): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 5763): 1
(TCP, 192.168.2.3, 36773, 23.67.251.40, 80): 5
(TCP, 52.84.127.95, 443, 192.168.2.3, 37551): 4
(SSL, 162.208.22.76, 443, 192.168.2.3, 39793): 1
(TCP, 52.11.29.182, 80, 192.168.2.3, 39944): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 60769): 1
(TCP, 192.168.2.3, 51251, 216.58.219.193, 443): 10
(TCP, 192.168.2.3, 35493, 63.117.14.213, 443): 21
(DNS, 192.168.2.3, 22991, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 53711, 204.154.111.224, 443): 8
(TCP, 192.168.2.3, 45655, 52.201.107.48, 80): 6
(TCP, 63.117.68.16, 443, 192.168.2.3, 53569): 4
(IMAGE-GIF, 172.217.2.2, 80, 192.168.2.3, 56829): 1
(HTTP, 192.168.2.3, 49401, 54.243.174.202, 80): 1
(DNS, 192.168.2.3, 52931, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 65067): 1
(SSL, 192.168.2.3, 38891, 23.44.117.39, 443): 2
(SSL, 54.239.28.200, 443, 192.168.2.3, 45836): 4
(SSL, 192.168.2.3, 51446, 31.13.71.36, 443): 7
(DNS, 192.168.2.3, 58765, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 15772): 1
(TCP, 172.217.4.46, 443, 192.168.2.3, 48440): 6
(SSL, 72.30.2.182, 443, 192.168.2.3, 55303): 6
(SSL, 207.171.162.130, 443, 192.168.2.3, 60096): 4
(IMAGE-GIF, 8.43.72.71, 80, 192.168.2.3, 39851): 2
(DNS, 192.168.2.3, 55416, 192.168.2.1, 53): 1
(TCP, 74.120.148.193, 80, 192.168.2.3, 45910): 3
(TCP, 192.168.2.3, 42764, 54.239.17.7, 443): 57
(TCP, 198.51.152.179, 443, 192.168.2.3, 47269): 4
(HTTP, 192.168.2.3, 41532, 72.21.215.54, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 41684): 1
(SSL, 192.168.2.3, 42857, 52.84.121.102, 443): 3
(TCP, 63.117.14.151, 443, 192.168.2.3, 50138): 9
(DNS, 192.168.2.3, 55299, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 46222, 23.21.108.3, 443): 4
(TCP, 192.168.2.3, 53413, 204.154.111.224, 443): 9
(SSL, 192.168.2.3, 57465, 54.239.23.139, 443): 4
(TCP, 192.168.2.3, 36871, 63.117.14.212, 80): 4
(HTTP, 192.168.2.3, 40575, 209.197.3.7, 80): 1
(IMAGE-GIF, 199.16.156.75, 80, 192.168.2.3, 57720): 1
(SSL, 192.168.2.3, 43098, 63.117.14.248, 443): 2
(TCP, 172.217.5.2, 443, 192.168.2.3, 51909): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 51448): 1
(SSL, 192.168.2.3, 34698, 63.117.14.244, 443): 4
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56875): 1
(HTTP, 192.168.2.3, 46776, 54.173.232.220, 80): 2
(DNS, 192.168.2.3, 55682, 192.168.2.1, 53): 1
(TCP, 107.22.236.9, 80, 192.168.2.3, 60386): 4
(DNS, 192.168.2.3, 10669, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 54547, 31.13.71.7, 443): 3
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 57239): 1
(HTTP, 192.168.2.3, 47999, 172.229.233.57, 80): 3
(SSL, 8.43.72.71, 443, 192.168.2.3, 40983): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 41611): 1
(TCP, 52.38.49.76, 80, 192.168.2.3, 53839): 16
(SSL, 192.168.2.3, 60601, 216.58.219.237, 443): 6
(HTTP, 192.168.2.3, 45910, 74.120.148.193, 80): 1
(TCP, 63.117.14.208, 443, 192.168.2.3, 33835): 118
(TCP, 192.168.2.3, 35273, 52.70.39.146, 80): 5
(XML, 23.107.60.242, 80, 192.168.2.3, 50119): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 64693): 1
(HTTP, 192.168.2.3, 50789, 52.7.181.179, 80): 3
(TCP, 172.229.222.223, 443, 192.168.2.3, 53331): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 10669): 1
(TCP, 157.52.75.7, 443, 192.168.2.3, 49611): 53
(SSL, 63.117.14.244, 443, 192.168.2.3, 50012): 3
(XML, 54.172.168.55, 80, 192.168.2.3, 39112): 1
(TCP, 192.168.2.3, 57435, 216.58.219.202, 443): 8
(TCP, 192.168.2.3, 49465, 54.243.174.202, 80): 5
(SSL, 192.168.2.3, 34125, 63.117.14.218, 443): 18
(DNS, 192.168.2.3, 29754, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 35019, 107.20.151.12, 80): 1
(HTTP, 192.168.2.3, 54445, 54.239.26.167, 80): 2
(TCP, 172.217.5.10, 443, 192.168.2.3, 48334): 8
(SSL, 192.168.2.3, 49618, 157.52.75.7, 443): 4
(TCP, 172.217.3.6, 443, 192.168.2.3, 57347): 8
(TCP, 172.217.4.193, 443, 192.168.2.3, 35566): 5
(DNS, 192.168.2.3, 40809, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 47612, 172.217.5.3, 443): 10
(TCP, 172.229.214.12, 80, 192.168.2.3, 56976): 234
(TCP, 192.168.2.3, 40237, 172.217.5.10, 443): 20
(DNS, 192.168.2.3, 50201, 192.168.2.1, 53): 1
(IMAGE-GIF, 74.217.63.59, 80, 192.168.2.3, 35456): 1
(DNS, 192.168.2.3, 29993, 192.168.2.1, 53): 1
(HTTP, 63.117.14.212, 80, 192.168.2.3, 36871): 1
(TCP, 64.74.232.43, 80, 192.168.2.3, 46822): 2
(TCP, 184.26.44.97, 80, 192.168.2.3, 46043): 5
(TCP, 63.117.14.244, 443, 192.168.2.3, 52240): 11
(MEDIA, 52.1.145.160, 80, 192.168.2.3, 44260): 2
(TCP, 209.197.3.7, 80, 192.168.2.3, 40576): 46
(TCP, 172.217.4.205, 443, 192.168.2.3, 36760): 11
(TCP, 192.168.2.3, 37928, 52.84.121.102, 443): 8
(SSL, 63.117.14.52, 443, 192.168.2.3, 46700): 8
(TCP, 216.58.219.193, 80, 192.168.2.3, 56892): 2
(DNS, 192.168.2.3, 46946, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 44062): 1
(SSL, 63.117.14.244, 443, 192.168.2.3, 34698): 11
(SSL, 192.168.2.3, 35637, 63.117.14.218, 443): 11
(SSL, 192.168.2.3, 59858, 63.117.14.245, 443): 4
(SSL, 192.168.2.3, 38279, 54.239.22.240, 443): 2
(TCP, 72.21.215.54, 80, 192.168.2.3, 41532): 3
(TCP, 192.168.2.3, 45101, 172.229.222.233, 443): 21
(TCP, 192.168.2.3, 37936, 52.84.121.102, 443): 24
(SSL, 192.168.2.3, 45987, 63.117.14.244, 443): 4
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 57205): 1
(HTTP, 68.67.176.46, 80, 192.168.2.3, 33324): 4
(TCP, 54.243.174.202, 80, 192.168.2.3, 49401): 5
(HTTP, 192.168.2.3, 44295, 52.4.240.219, 80): 1
(SSL, 52.73.95.52, 443, 192.168.2.3, 42831): 6
(HTTP, 192.168.2.3, 39849, 8.43.72.71, 80): 1
(SSL, 63.117.14.14, 443, 192.168.2.3, 46667): 204
(TCP, 192.168.2.3, 41691, 92.242.140.21, 80): 4
(SSL, 192.168.2.3, 52659, 172.217.4.46, 443): 3
(TCP, 192.168.2.3, 39852, 8.43.72.71, 80): 13
(SSL, 192.168.2.3, 53990, 52.22.70.65, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 1029): 1
(DATA-TEXT-LINES, 23.67.251.17, 80, 192.168.2.3, 35217): 2
(DNS, 192.168.2.3, 39531, 192.168.2.1, 53): 1
(TCP, 172.229.214.12, 80, 192.168.2.3, 56775): 577
(DNS, 192.168.2.1, 53, 192.168.2.3, 2076): 1
(TCP, 192.168.2.3, 38890, 23.44.117.39, 443): 6
(TCP, 192.168.2.3, 40985, 54.239.22.175, 80): 6
(HTTP, 192.168.2.3, 50117, 23.107.60.242, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22090): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 41341): 1
(TCP, 192.168.2.3, 57465, 54.239.23.139, 443): 8
(IMAGE-GIF, 176.32.103.187, 80, 192.168.2.3, 50641): 1
(IMAGE-GIF, 77.72.116.213, 80, 192.168.2.3, 60985): 1
(DNS, 192.168.2.3, 8822, 192.168.2.1, 53): 1
(TCP, 52.201.107.48, 80, 192.168.2.3, 45638): 5
(DNS, 192.168.2.3, 28906, 192.168.2.1, 53): 1
(TCP, 54.239.23.139, 443, 192.168.2.3, 57465): 7
(TCP, 192.168.2.3, 35812, 23.67.250.153, 80): 5
(HTTP, 192.168.2.3, 54579, 172.229.228.216, 80): 1
(SSL, 63.117.68.16, 443, 192.168.2.3, 53569): 1
(SSL, 52.84.121.102, 443, 192.168.2.3, 37939): 10
(TCP, 52.5.41.187, 80, 192.168.2.3, 50041): 4
(HTTP, 54.239.22.175, 80, 192.168.2.3, 40985): 1
(TCP, 192.168.2.3, 51796, 52.84.121.102, 443): 9
(SSL, 162.208.22.74, 443, 192.168.2.3, 41886): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 45064): 1
(TCP, 63.117.14.154, 443, 192.168.2.3, 33652): 9
(TCP, 52.7.181.179, 80, 192.168.2.3, 50789): 10
(SSL, 192.168.2.3, 53906, 63.117.14.245, 443): 8
(TCP, 64.233.177.157, 443, 192.168.2.3, 54353): 2
(TCP, 204.154.110.227, 443, 192.168.2.3, 43936): 5
(TCP, 192.168.2.3, 35305, 172.217.4.193, 443): 245
(HTTP, 192.168.2.3, 45350, 52.22.245.238, 80): 4
(TCP, 192.168.2.3, 60258, 31.13.71.7, 443): 33
(TCP, 63.117.14.244, 443, 192.168.2.3, 39663): 3
(SSL, 192.168.2.3, 37498, 207.171.162.130, 443): 4
(HTTP, 192.168.2.3, 37613, 74.121.142.178, 80): 2
(DATA-TEXT-LINES, 184.26.44.97, 80, 192.168.2.3, 46043): 1
(HTTP, 192.168.2.3, 45655, 52.201.107.48, 80): 1
(TCP, 192.168.2.3, 53529, 216.58.219.225, 443): 16
(SSL, 192.168.2.3, 59701, 64.12.245.38, 443): 3
(DNS, 192.168.2.3, 43798, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 49276, 192.168.2.1, 53): 1
(HTTP, 152.163.64.2, 80, 192.168.2.3, 49981): 2
(TCP, 54.239.28.200, 443, 192.168.2.3, 45836): 5
(SSL, 23.21.108.3, 443, 192.168.2.3, 46223): 4
(TCP, 31.13.71.12, 80, 192.168.2.3, 42426): 7
(SSL, 192.168.2.3, 45101, 172.229.222.233, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 3347): 1
(TCP, 192.168.2.3, 53989, 52.22.70.65, 443): 11
(SSL, 192.168.2.3, 51599, 172.217.5.2, 443): 13
(TCP, 50.116.194.21, 80, 192.168.2.3, 36368): 3
(HTTP, 192.168.2.3, 45744, 72.21.215.54, 80): 1
(DNS, 192.168.2.3, 41635, 192.168.2.1, 53): 1
(SSL, 63.117.14.218, 443, 192.168.2.3, 35630): 10
(HTTP, 192.168.2.3, 35273, 52.70.39.146, 80): 1
(TCP, 172.217.2.1, 443, 192.168.2.3, 36632): 8
(TCP, 192.168.2.3, 38278, 54.239.22.240, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 49353): 1
(DNS, 192.168.2.3, 52403, 192.168.2.1, 53): 1
(XML, 52.20.97.18, 80, 192.168.2.3, 37654): 3
(TCP, 192.168.2.3, 53985, 63.117.14.21, 443): 18
(DNS, 192.168.2.1, 53, 192.168.2.3, 32154): 1
(HTTP, 192.168.2.3, 37134, 184.26.44.105, 80): 1
(HTTP, 192.168.2.3, 59690, 52.84.125.136, 80): 2
(TCP, 192.168.2.3, 40229, 172.217.5.10, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 37483): 1
(DNS, 192.168.2.3, 56573, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 46167, 172.217.3.2, 80): 3
(SSL, 192.168.2.3, 44475, 199.16.156.41, 443): 2
(TCP, 192.168.2.3, 60112, 31.13.71.7, 443): 7
(DNS, 192.168.2.3, 9622, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 23853): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 25260): 1
(TCP, 199.16.156.41, 443, 192.168.2.3, 44475): 3
(TCP, 23.44.117.39, 80, 192.168.2.3, 57793): 3
(IMAGE-GIF, 107.22.236.9, 80, 192.168.2.3, 60386): 1
(TCP, 192.168.2.3, 41146, 174.129.254.47, 80): 4
(DNS, 192.168.2.3, 49705, 192.168.2.1, 53): 1
(SSL, 172.217.4.46, 443, 192.168.2.3, 42169): 7
(TCP, 192.168.2.3, 57852, 54.239.22.240, 80): 5
(TCP, 63.117.14.86, 80, 192.168.2.3, 53898): 4
(TCP, 212.58.244.67, 80, 192.168.2.3, 46499): 4
(SSL, 52.84.122.103, 443, 192.168.2.3, 40072): 5
(TCP, 192.168.2.3, 58285, 193.149.47.98, 443): 4
(TCP, 64.202.112.7, 80, 192.168.2.3, 57188): 3
(TCP, 23.235.39.81, 80, 192.168.2.3, 39817): 4
(SSL, 192.168.2.3, 51720, 207.171.162.130, 443): 4
(HTTP, 192.168.2.3, 56776, 172.229.214.12, 80): 2
(TCP, 192.168.2.3, 51390, 184.73.173.77, 80): 5
(TCP, 192.168.2.3, 39948, 52.11.29.182, 80): 16
(SSL, 207.171.162.130, 443, 192.168.2.3, 51720): 4
(DNS, 192.168.2.3, 1462, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44211, 63.117.14.187, 443): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 59755): 1
(SSL, 192.168.2.3, 35633, 63.117.14.218, 443): 30
(DNS, 192.168.2.3, 8335, 192.168.2.1, 53): 1
(HTTP, 72.21.215.54, 80, 192.168.2.3, 41532): 1
(SSL, 63.117.14.245, 443, 192.168.2.3, 59858): 4
(TCP, 192.168.2.3, 49211, 52.20.246.43, 80): 3
(SSL, 172.229.219.108, 443, 192.168.2.3, 33343): 3
(DNS, 192.168.2.3, 19261, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 51446, 31.13.71.36, 443): 8
(TCP, 192.168.2.3, 46320, 172.217.4.194, 443): 53
(TCP, 192.168.2.3, 39112, 54.172.168.55, 80): 5
(DNS, 192.168.2.3, 4860, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 36472, 172.217.4.42, 443): 10
(TCP, 172.229.233.57, 80, 192.168.2.3, 47999): 22
(HTTP, 192.168.2.3, 55238, 52.84.122.12, 80): 1
(TCP, 172.217.4.193, 443, 192.168.2.3, 37457): 4
(TCP, 23.15.8.97, 80, 192.168.2.3, 38907): 3
(SSL, 192.168.2.3, 50138, 63.117.14.151, 443): 3
(TCP, 74.119.118.100, 80, 192.168.2.3, 56472): 5
(TCP, 192.168.2.3, 37134, 184.26.44.105, 80): 5
(TCP, 192.168.2.3, 51539, 63.117.14.244, 443): 13
(HTTP, 192.168.2.3, 46043, 184.26.44.97, 80): 7
(DNS, 192.168.2.3, 41586, 192.168.2.1, 53): 1
(TCP, 52.22.70.65, 443, 192.168.2.3, 53990): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 64084): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 65389): 1
(TCP, 192.168.2.3, 51200, 52.89.181.40, 80): 5
(TCP, 184.26.44.95, 80, 192.168.2.3, 50189): 5
(HTTP, 192.168.2.3, 51200, 52.89.181.40, 80): 1
(TCP, 52.9.92.185, 80, 192.168.2.3, 55645): 2
(MDNS, 192.168.2.3, 5353, 224.0.0.251, 5353): 45
(TCP, 192.168.2.3, 37614, 52.20.97.18, 80): 36
(SSL, 192.168.2.3, 60142, 172.229.242.230, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 54701): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22086): 1
(HTTP, 192.168.2.3, 60378, 54.231.112.48, 80): 1
(DNS, 192.168.2.3, 64693, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 60137, 212.58.244.17, 80): 1
(SSL, 157.52.75.7, 443, 192.168.2.3, 49648): 5
(SSL, 172.217.5.10, 443, 192.168.2.3, 40499): 13
(HTTP, 192.168.2.3, 44260, 52.1.145.160, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 59499): 1
(TCP, 54.243.91.145, 80, 192.168.2.3, 49840): 4
(SSL, 204.154.111.224, 443, 192.168.2.3, 53413): 5
(SSL, 52.84.122.81, 443, 192.168.2.3, 52205): 3
(SSL, 192.168.2.3, 55868, 172.217.4.193, 443): 3
(TCP, 64.202.112.7, 80, 192.168.2.3, 57239): 4
(TCP, 192.168.2.3, 52801, 63.117.14.186, 443): 10
(SSL, 52.200.43.126, 443, 192.168.2.3, 46077): 5
(TCP, 192.168.2.3, 47762, 72.21.215.54, 80): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 1044): 1
(TCP, 192.168.2.3, 43098, 63.117.14.248, 443): 8
(TCP, 184.26.44.97, 80, 192.168.2.3, 46103): 4
(IMAGE-GIF, 72.30.2.182, 80, 192.168.2.3, 32815): 1
(SSL, 98.139.225.42, 443, 192.168.2.3, 39265): 5
(MEDIA, 184.26.44.105, 80, 192.168.2.3, 37134): 1
(TCP, 192.168.2.3, 37935, 52.84.121.102, 443): 38
(DNS, 192.168.2.1, 53, 192.168.2.3, 40459): 1
(HTTP, 172.229.222.223, 80, 192.168.2.3, 43224): 1
(DNS, 192.168.2.3, 62673, 192.168.2.1, 53): 1
(TCP, 216.58.219.194, 443, 192.168.2.3, 35174): 1
(SSL, 192.168.2.3, 43936, 204.154.110.227, 443): 4
(SSL, 192.168.2.3, 52691, 31.13.71.37, 443): 2
(SSL, 52.72.190.220, 443, 192.168.2.3, 39425): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 49349): 1
(TCP, 216.58.219.193, 443, 192.168.2.3, 51542): 5
(TCP, 192.168.2.3, 37565, 52.84.127.95, 443): 5
(TCP, 31.13.71.1, 443, 192.168.2.3, 38743): 5
(TCP, 192.168.2.3, 56391, 199.27.76.68, 80): 53
(SSL, 192.168.2.3, 57726, 172.217.4.193, 443): 3
(TCP, 192.168.2.3, 60144, 172.229.242.230, 443): 4
