(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 54.239.21.217, 443, 192.168.2.3, 39313): 5
(HTTP, 192.168.2.3, 47368, 172.229.233.57, 80): 1
(SSL, 192.168.2.3, 45911, 216.58.219.206, 443): 4
(SSL, 172.217.4.202, 443, 192.168.2.3, 42070): 13
(TCP, 23.37.13.125, 80, 192.168.2.3, 38835): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 29030): 1
(SSL, 192.168.2.3, 52918, 204.154.111.224, 443): 4
(TCP, 192.168.2.3, 55312, 137.117.40.85, 443): 10
(HTTP, 192.168.2.3, 59277, 199.27.76.73, 80): 2
(TCP, 192.168.2.3, 41930, 199.166.0.200, 443): 5
(DNS, 192.168.2.3, 32233, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 36111, 31.13.71.7, 80): 2
(SSL, 192.168.2.3, 37983, 204.154.110.245, 443): 4
(SSL, 192.168.2.3, 37235, 172.217.4.202, 443): 3
(HTTP, 192.168.2.3, 41323, 54.240.190.185, 80): 1
(TCP, 192.168.2.3, 41112, 52.84.121.108, 443): 5
(TCP, 192.168.2.3, 52733, 63.117.68.16, 443): 1231
(DNS, 192.168.2.3, 36752, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48233, 207.171.162.130, 443): 4
(HTTP, 192.168.2.3, 60493, 72.21.211.0, 80): 2
(SSL, 216.58.219.234, 443, 192.168.2.3, 57770): 49
(TCP, 216.58.219.238, 443, 192.168.2.3, 39298): 8
(SSL, 192.168.2.3, 50911, 216.58.219.206, 443): 23
(SSL, 192.168.2.3, 56779, 50.19.118.19, 443): 3
(TCP, 192.168.2.3, 44273, 52.86.247.32, 443): 8
(HTTP, 92.242.140.21, 80, 192.168.2.3, 41038): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 52430): 1
(SSL, 192.168.2.3, 45429, 216.58.219.206, 443): 3
(IMAGE-JFIF, 172.229.228.216, 80, 192.168.2.3, 55007): 2
(DATA, 74.125.162.152, 443, 192.168.2.3, 60322): 1
(HTTP, 192.168.2.3, 52815, 72.21.211.0, 80): 1
(DNS, 192.168.2.3, 22810, 192.168.2.1, 53): 1
(TCP, 54.240.190.108, 80, 192.168.2.3, 43031): 119
(TCP, 216.58.219.198, 80, 192.168.2.3, 34090): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 32896): 1
(TCP, 192.168.2.3, 60945, 172.217.2.13, 443): 4
(SSL, 192.168.2.3, 59364, 70.34.16.45, 443): 4
(TCP, 54.239.25.200, 443, 192.168.2.3, 47967): 5
(TCP, 192.168.2.3, 55056, 172.217.4.46, 443): 9
(HTTP, 192.168.2.3, 57394, 54.84.63.59, 80): 4
(TCP, 216.58.219.193, 443, 192.168.2.3, 40530): 5
(TCP, 192.168.2.3, 35860, 104.100.160.187, 443): 4
(TCP, 192.168.2.3, 47416, 23.76.218.7, 443): 8
(TCP, 74.125.21.188, 5228, 192.168.2.3, 46295): 22
(JSON, 50.31.185.39, 80, 192.168.2.3, 59452): 1
(TCP, 192.168.2.3, 51488, 172.217.3.1, 443): 10
(IMAGE-GIF, 54.239.23.147, 80, 192.168.2.3, 59711): 1
(TCP, 64.202.112.13, 80, 192.168.2.3, 33689): 2
(TCP, 192.168.2.3, 33693, 64.202.112.13, 80): 3
(DNS, 192.168.2.3, 29559, 192.168.2.1, 53): 1
(TCP, 104.100.160.187, 443, 192.168.2.3, 35724): 6
(DNS, 192.168.2.3, 64214, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 53627, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44120, 172.217.5.14, 443): 9
(SSL, 192.168.2.3, 43410, 172.217.2.10, 443): 15
(SSL, 192.168.2.3, 52350, 207.171.162.130, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 60162): 1
(SSL, 192.168.2.3, 45863, 63.117.14.14, 443): 6
(URLENCODED-FORM, 192.168.2.3, 56565, 104.16.107.236, 80): 1
(MEDIA, 23.37.13.125, 80, 192.168.2.3, 38756): 2
(TCP, 192.168.2.3, 46946, 172.217.3.14, 443): 5
(TCP, 192.168.2.3, 44618, 208.80.154.240, 443): 1071
(DNS, 192.168.2.1, 53, 192.168.2.3, 9450): 1
(TCP, 192.168.2.3, 41514, 54.240.190.134, 80): 10
(SSL, 23.203.54.220, 443, 192.168.2.3, 54199): 3
(IMAGE-JFIF, 54.240.190.108, 80, 192.168.2.3, 58478): 5
(DNS, 192.168.2.3, 65061, 192.168.2.1, 53): 1
(SSL, 172.229.222.233, 443, 192.168.2.3, 44273): 8
(SSL, 192.168.2.3, 53253, 69.172.216.55, 443): 4
(TCP, 157.166.248.229, 80, 192.168.2.3, 58182): 6
(HTTP, 192.168.2.3, 56887, 54.240.190.172, 80): 1
(TCP, 207.171.162.163, 80, 192.168.2.3, 38274): 8
(DNS, 192.168.2.3, 48907, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 50556, 31.13.71.36, 443): 8
(TCP, 192.168.2.3, 58439, 172.217.5.10, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 51843): 1
(TCP, 192.168.2.3, 60978, 216.58.219.238, 443): 10
(DNS, 192.168.2.3, 36076, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 48076, 216.58.219.194, 443): 12
(DNS, 192.168.2.3, 33578, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 55113, 172.217.4.33, 443): 10
(TCP, 192.168.2.3, 40045, 54.239.22.50, 443): 14
(TCP, 192.168.2.3, 52734, 63.117.68.16, 443): 672
(DNS, 192.168.2.1, 53, 192.168.2.3, 53627): 1
(TCP, 23.56.91.247, 443, 192.168.2.3, 37003): 5
(SSL, 172.217.5.14, 443, 192.168.2.3, 57293): 8
(TCP, 192.168.2.3, 35831, 54.244.225.107, 443): 4
(TCP, 54.84.63.59, 80, 192.168.2.3, 57394): 6
(PNG, 23.15.8.64, 80, 192.168.2.3, 39037): 1
(DNS, 192.168.2.3, 58494, 192.168.2.1, 53): 1
(SSL, 69.172.216.111, 443, 192.168.2.3, 50380): 4
(DATA-TEXT-LINES, 74.201.198.71, 80, 192.168.2.3, 35462): 1
(SSL, 216.58.219.225, 443, 192.168.2.3, 51601): 43
(DATA-TEXT-LINES, 172.217.3.1, 80, 192.168.2.3, 38009): 1
(PNG, 172.229.214.12, 80, 192.168.2.3, 56128): 1
(SSL, 192.168.2.3, 50227, 54.239.25.192, 443): 3
(TCP, 192.168.2.3, 50714, 207.171.162.163, 443): 8
(SSL, 204.154.110.233, 443, 192.168.2.3, 54018): 2
(TCP, 192.168.2.3, 35400, 54.148.184.23, 80): 5
(TCP, 192.168.2.3, 44538, 173.192.220.64, 80): 4
(SSL, 192.168.2.3, 52938, 216.58.219.206, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 29121): 1
(TCP, 192.168.2.3, 52979, 66.152.183.173, 80): 79
(DNS, 192.168.2.1, 53, 192.168.2.3, 42888): 1
(SSL, 172.217.4.202, 443, 192.168.2.3, 37235): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 2340): 1
(DNS, 192.168.2.3, 8083, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 33772, 172.229.228.216, 80): 9
(TCP, 192.168.2.3, 52078, 212.58.246.106, 80): 5
(SSL, 207.171.162.130, 443, 192.168.2.3, 52117): 4
(TCP, 192.168.2.3, 54623, 172.217.3.10, 443): 15
(DATA-TEXT-LINES, 31.13.71.7, 80, 192.168.2.3, 36132): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22036): 1
(SSL, 192.168.2.3, 43475, 216.58.219.238, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 42588): 1
(TCP, 192.168.2.3, 56259, 172.217.4.33, 443): 7
(TCP, 192.168.2.3, 42945, 207.171.162.130, 443): 7
(SSL, 192.168.2.3, 55806, 216.58.219.206, 443): 4
(HTTP, 192.168.2.3, 47454, 66.235.153.36, 80): 2
(TCP, 192.168.2.3, 55228, 216.58.219.206, 443): 21
(DNS, 192.168.2.3, 32896, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 42888, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 59320, 31.13.71.7, 443): 6
(SSL, 216.58.219.193, 443, 192.168.2.3, 47224): 3
(TCP, 199.16.156.11, 80, 192.168.2.3, 57616): 4
(TCP, 192.168.2.3, 58540, 54.239.26.167, 80): 5
(SSL, 192.168.2.3, 58372, 216.58.219.225, 443): 5
(TCP, 192.168.2.3, 55678, 74.119.118.100, 80): 5
(TCP, 74.120.148.195, 80, 192.168.2.3, 47056): 3
(SSL, 192.168.2.3, 41104, 52.84.121.108, 443): 6
(DATA-TEXT-LINES, 23.15.8.18, 80, 192.168.2.3, 36969): 1
(TCP, 192.168.2.3, 53887, 172.217.4.33, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 5922): 1
(TCP, 63.117.14.179, 443, 192.168.2.3, 46951): 4829
(TCP, 192.168.2.3, 45861, 63.117.14.14, 443): 5
(DATA-TEXT-LINES, 157.166.249.67, 80, 192.168.2.3, 52756): 1
(DATA, 216.58.219.206, 443, 192.168.2.3, 51218): 3
(HTTP, 192.168.2.3, 49076, 172.229.228.12, 80): 1
(TCP, 23.15.8.64, 80, 192.168.2.3, 39036): 2
(TCP, 192.168.2.3, 38278, 172.217.4.202, 443): 18
(HTTP, 192.168.2.3, 36866, 216.58.219.225, 80): 1
(DNS, 192.168.2.3, 65046, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 40475, 192.168.2.1, 53): 1
(TCP, 54.239.25.192, 443, 192.168.2.3, 50227): 6
(TCP, 63.117.14.14, 443, 192.168.2.3, 45840): 11482
(DNS, 192.168.2.3, 41544, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 59275, 199.27.76.73, 80): 24
(TCP, 192.168.2.3, 53520, 172.217.1.78, 443): 16
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59291): 3
(TCP, 23.37.13.125, 80, 192.168.2.3, 38824): 41
(SSL, 192.168.2.3, 56978, 207.171.162.130, 443): 4
(SSL, 23.203.54.220, 443, 192.168.2.3, 54184): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 44726): 1
(DNS, 192.168.2.3, 3882, 192.168.2.1, 53): 1
(TCP, 104.16.23.190, 80, 192.168.2.3, 54458): 26
(SSL, 72.21.214.13, 443, 192.168.2.3, 40628): 15
(DNS, 192.168.2.1, 53, 192.168.2.3, 62131): 1
(SSL, 192.168.2.3, 51487, 172.217.3.1, 443): 14
(TCP, 31.13.71.36, 443, 192.168.2.3, 50556): 3
(TCP, 192.168.2.3, 35058, 172.217.3.14, 443): 14
(DNS, 192.168.2.1, 53, 192.168.2.3, 50835): 1
(TCP, 172.217.3.1, 443, 192.168.2.3, 51484): 16
(SSL, 138.108.7.20, 443, 192.168.2.3, 48377): 6
(TCP, 192.168.2.3, 41759, 216.58.219.206, 443): 19
(TCP, 172.217.5.14, 443, 192.168.2.3, 57293): 4
(TCP, 216.58.219.198, 443, 192.168.2.3, 55374): 7
(TCP, 216.58.219.193, 443, 192.168.2.3, 48639): 929
(SSL, 192.168.2.3, 39826, 63.117.14.18, 443): 6
(SSL, 192.168.2.3, 46946, 172.217.3.14, 443): 4
(DNS, 192.168.2.3, 18605, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 172.229.214.12, 80, 192.168.2.3, 56131): 1
(DNS, 192.168.2.3, 51843, 192.168.2.1, 53): 1
(TCP, 207.171.162.130, 443, 192.168.2.3, 46189): 7
(DNS, 192.168.2.3, 18041, 192.168.2.1, 53): 1
(TCP, 157.166.248.229, 80, 192.168.2.3, 58181): 5
(DNS, 192.168.2.3, 53795, 192.168.2.1, 53): 1
(TCP, 52.84.125.76, 80, 192.168.2.3, 44591): 3
(HTTP, 192.168.2.3, 57404, 157.166.238.142, 80): 1
(DATA-TEXT-LINES, 172.217.5.2, 80, 192.168.2.3, 55318): 1
(TCP, 192.168.2.3, 34085, 172.217.2.14, 443): 52
(HTTP, 192.168.2.3, 33696, 64.202.112.13, 80): 1
(SSL, 54.239.21.217, 443, 192.168.2.3, 39313): 8
(SSL, 104.100.160.187, 443, 192.168.2.3, 35860): 1
(TCP, 192.168.2.3, 41110, 52.84.121.108, 443): 9
(SSL, 192.168.2.3, 53760, 172.217.4.66, 443): 20
(DATA-TEXT-LINES, 174.35.73.99, 80, 192.168.2.3, 56641): 1
(TCP, 23.15.8.64, 80, 192.168.2.3, 39037): 6
(SSL, 54.239.25.200, 443, 192.168.2.3, 54674): 7
(TCP, 216.58.219.198, 443, 192.168.2.3, 55262): 9
(MP4, 184.26.44.97, 80, 192.168.2.3, 42038): 1
(TCP, 192.168.2.3, 42776, 52.84.121.108, 443): 11
(TCP, 192.168.2.3, 51958, 216.58.219.206, 443): 6
(TCP, 63.117.14.14, 443, 192.168.2.3, 45841): 46
(MEDIA, 52.85.90.226, 80, 192.168.2.3, 40936): 3
(IMAGE-GIF, 54.239.26.167, 80, 192.168.2.3, 41286): 1
(TCP, 172.217.4.72, 443, 192.168.2.3, 40276): 4
(TCP, 192.168.2.3, 60947, 172.217.2.13, 443): 11
(SSL, 192.168.2.3, 34865, 172.217.4.38, 443): 48
(DNS, 192.168.2.1, 53, 192.168.2.3, 57704): 1
(JSON, 207.171.162.163, 80, 192.168.2.3, 38274): 4
(SSL, 216.58.219.238, 443, 192.168.2.3, 47606): 34
(HTTP, 104.16.107.236, 80, 192.168.2.3, 56565): 1
(SSL, 192.168.2.3, 51601, 216.58.219.225, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 5910): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1068): 1
(SSL, 54.239.22.50, 443, 192.168.2.3, 50188): 4
(TCP, 216.58.219.206, 443, 192.168.2.3, 40038): 10
(TCP, 192.168.2.3, 39813, 172.217.4.46, 443): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 60963): 1
(TCP, 192.168.2.3, 58181, 157.166.248.229, 80): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 54181): 1
(DNS, 192.168.2.3, 62622, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 35728, 104.100.160.187, 443): 9
(TCP, 192.168.2.3, 57293, 172.217.5.14, 443): 9
(TCP, 54.239.25.192, 443, 192.168.2.3, 36665): 5
(HTTP, 192.168.2.3, 59040, 207.171.162.163, 80): 4
(TCP, 192.168.2.3, 51302, 72.21.211.0, 80): 8
(TCP, 172.217.4.66, 80, 192.168.2.3, 52062): 6
(TCP, 63.117.68.16, 443, 192.168.2.3, 52734): 1207
(TCP, 192.168.2.3, 51119, 172.217.5.2, 443): 11
(TCP, 192.168.2.3, 49325, 216.58.219.225, 443): 201
(SSL, 192.168.2.3, 57687, 172.217.3.1, 443): 6
(TCP, 192.168.2.3, 46189, 207.171.162.130, 443): 9
(SSL, 207.171.162.130, 443, 192.168.2.3, 59561): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 4754): 1
(DNS, 192.168.2.3, 25492, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 48573, 172.229.236.200, 443): 10
(TCP, 172.217.5.14, 443, 192.168.2.3, 43445): 1
(SSL, 23.32.174.216, 443, 192.168.2.3, 45501): 4
(TCP, 192.168.2.3, 56136, 172.229.214.12, 80): 19
(SSL, 192.168.2.3, 44120, 172.217.5.14, 443): 2
(SSL, 192.168.2.3, 45047, 216.58.219.206, 443): 4
(SSL, 172.217.4.46, 443, 192.168.2.3, 55055): 253
(TCP, 172.217.5.14, 443, 192.168.2.3, 42693): 1
(SSL, 52.84.121.108, 443, 192.168.2.3, 41112): 1
(TCP, 192.168.2.3, 50911, 216.58.219.206, 443): 34
(SSL, 216.58.219.225, 443, 192.168.2.3, 58372): 459
(SSL, 192.168.2.3, 37359, 216.58.219.206, 443): 7
(TCP, 172.217.5.2, 80, 192.168.2.3, 55318): 2
(SSL, 192.168.2.3, 41930, 199.166.0.200, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 52079): 1
(TCP, 192.168.2.3, 50573, 199.166.0.200, 80): 5
(SSL, 192.168.2.3, 35728, 104.100.160.187, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 44491): 1
(TCP, 204.154.110.233, 443, 192.168.2.3, 54018): 6
(SSL, 54.239.28.191, 443, 192.168.2.3, 43738): 4
(TCP, 172.217.4.33, 443, 192.168.2.3, 48003): 5
(TCP, 192.168.2.3, 40038, 216.58.219.206, 443): 46
(TCP, 207.171.162.130, 443, 192.168.2.3, 52117): 6
(TCP, 157.166.249.67, 80, 192.168.2.3, 52758): 6
(TCP, 172.229.233.57, 80, 192.168.2.3, 47369): 10
(TCP, 172.217.5.2, 80, 192.168.2.3, 55242): 38
(TCP, 192.168.2.3, 35886, 172.217.4.33, 443): 6
(SSL, 216.58.219.234, 443, 192.168.2.3, 41712): 18
(DNS, 192.168.2.1, 53, 192.168.2.3, 46850): 1
(TCP, 52.84.121.108, 443, 192.168.2.3, 41102): 15
(SSL, 192.168.2.3, 53887, 172.217.4.33, 443): 4
(TCP, 54.239.22.50, 80, 192.168.2.3, 38040): 2
(DNS, 192.168.2.3, 19562, 192.168.2.1, 53): 1
(TCP, 172.229.228.216, 80, 192.168.2.3, 53859): 68
(DNS, 192.168.2.1, 53, 192.168.2.3, 50023): 1
(TCP, 192.168.2.3, 56889, 54.240.190.159, 80): 9
(TCP, 192.168.2.3, 57887, 176.32.103.187, 80): 4
(MEDIA, 63.88.100.163, 80, 192.168.2.3, 39073): 1
(TCP, 192.168.2.3, 33658, 64.202.112.13, 80): 3
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56142): 1
(TCP, 192.168.2.3, 42751, 23.37.13.125, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 10372): 1
(TCP, 23.37.13.125, 80, 192.168.2.3, 38826): 3
(TCP, 192.168.2.3, 38825, 23.37.13.125, 80): 4
(TCP, 64.202.112.13, 80, 192.168.2.3, 33701): 2
(HTTP, 192.168.2.3, 52550, 212.58.244.115, 80): 1
(TCP, 199.27.76.73, 80, 192.168.2.3, 59276): 93
(TCP, 52.86.247.32, 80, 192.168.2.3, 40163): 2
(TCP, 192.168.2.3, 59278, 199.27.76.73, 80): 8
(TCP, 23.37.13.125, 80, 192.168.2.3, 38836): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 15311): 1
(HTTP, 192.168.2.3, 59292, 199.27.76.73, 80): 1
(TCP, 54.239.26.167, 80, 192.168.2.3, 36878): 20
(TCP, 192.168.2.3, 53237, 172.217.5.3, 443): 24
(TCP, 192.168.2.3, 57602, 96.6.113.35, 80): 9
(TCP, 192.168.2.3, 43233, 54.239.24.185, 443): 11
(SSL, 172.217.4.33, 443, 192.168.2.3, 33831): 22
(DATA-TEXT-LINES, 54.239.22.175, 80, 192.168.2.3, 57135): 1
(TCP, 192.168.2.3, 58484, 172.217.1.67, 443): 1
(TCP, 192.168.2.3, 52756, 157.166.249.67, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 11821): 1
(TCP, 172.217.4.33, 443, 192.168.2.3, 53887): 5
(SSL, 192.168.2.3, 43549, 216.58.219.193, 443): 3
(TCP, 192.168.2.3, 45840, 63.117.14.14, 443): 6382
(TCP, 54.239.22.50, 443, 192.168.2.3, 40045): 10
(DNS, 192.168.2.3, 58714, 192.168.2.1, 53): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 40179): 6
(DNS, 192.168.2.3, 27502, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 41539, 54.239.23.82, 443): 3
(TCP, 54.240.190.108, 80, 192.168.2.3, 38195): 256
(TCP, 192.168.2.3, 40628, 72.21.214.13, 443): 15
(TCP, 192.168.2.3, 33696, 64.202.112.13, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 63602): 1
(DNS, 192.168.2.3, 18934, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 47046, 173.194.133.134, 443): 13
(TCP, 54.240.190.185, 80, 192.168.2.3, 41323): 118
(SSL, 192.168.2.3, 40276, 172.217.4.72, 443): 4
(SSL, 216.58.219.206, 443, 192.168.2.3, 45677): 42
(TCP, 172.229.233.57, 80, 192.168.2.3, 47371): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 29692): 1
(TCP, 192.168.2.3, 56978, 207.171.162.130, 443): 6
(SSL, 216.58.219.206, 443, 192.168.2.3, 55806): 2
(TCP, 207.171.162.130, 443, 192.168.2.3, 48233): 4
(MEDIA, 199.27.76.68, 80, 192.168.2.3, 55605): 6
(HTTP, 192.168.2.3, 38009, 172.217.3.1, 80): 1
(SSL, 192.168.2.3, 46855, 23.38.106.99, 443): 3
(TCP, 216.58.219.193, 443, 192.168.2.3, 55487): 4
(TCP, 192.168.2.3, 47620, 216.58.219.206, 443): 70
(DNS, 192.168.2.1, 53, 192.168.2.3, 9347): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 36811): 1
(TCP, 192.168.2.3, 40053, 54.239.22.50, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 4634): 1
(TCP, 54.239.25.200, 443, 192.168.2.3, 57889): 11
(TCP, 192.168.2.3, 56135, 172.229.214.12, 80): 13
(SSL, 172.217.3.14, 443, 192.168.2.3, 46946): 2
(TCP, 192.168.2.3, 60493, 72.21.211.0, 80): 6
(TCP, 216.58.219.194, 443, 192.168.2.3, 48148): 3
(DNS, 192.168.2.3, 30356, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 55678, 74.119.118.100, 80): 3
(TCP, 172.229.233.57, 80, 192.168.2.3, 47362): 23
(SSL, 54.239.24.185, 443, 192.168.2.3, 43233): 9
(SSL, 192.168.2.3, 40530, 216.58.219.193, 443): 4
(TCP, 192.168.2.3, 38008, 172.217.3.1, 80): 4
(MEDIA, 216.58.219.225, 80, 192.168.2.3, 36866): 1
(TCP, 172.217.3.1, 443, 192.168.2.3, 57687): 8
(TCP, 208.80.154.240, 443, 192.168.2.3, 44618): 11
(DNS, 192.168.2.3, 9168, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 63278, 192.168.2.1, 53): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 42038): 24
(TCP, 192.168.2.3, 35829, 54.244.225.107, 443): 13
(TCP, 192.168.2.3, 48149, 216.58.219.194, 443): 9
(TCP, 199.27.76.73, 80, 192.168.2.3, 59279): 62
(TCP, 92.242.140.21, 80, 192.168.2.3, 41038): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 55428): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 59377): 4
(SSL, 172.217.4.33, 443, 192.168.2.3, 53887): 6
(HTTP, 192.168.2.3, 52062, 172.217.4.66, 80): 1
(TCP, 192.168.2.3, 40530, 216.58.219.193, 443): 14
(TCP, 52.84.121.108, 443, 192.168.2.3, 41111): 4
(SSL, 207.171.162.163, 443, 192.168.2.3, 50714): 5
(SSL, 216.58.219.206, 443, 192.168.2.3, 40038): 43
(TCP, 172.229.236.200, 443, 192.168.2.3, 48573): 5
(TCP, 172.229.228.216, 80, 192.168.2.3, 33772): 7
(TCP, 192.168.2.3, 56330, 107.22.217.22, 80): 3
(MDNS, 169.254.5.21, 5353, 224.0.0.251, 5353): 1
(DNS, 192.168.2.3, 49918, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 57617, 199.16.156.11, 80): 4
(HTTP, 192.168.2.3, 33976, 148.251.188.8, 80): 1
(HTTP, 192.168.2.3, 56889, 54.240.190.159, 80): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 39300): 880
(DATA-TEXT-LINES, 74.201.198.71, 80, 192.168.2.3, 35461): 1
(TCP, 192.168.2.3, 37983, 204.154.110.245, 443): 6
(DNS, 192.168.2.3, 54564, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 51492, 172.217.3.1, 443): 10
(DATA-TEXT-LINES, 64.202.112.13, 80, 192.168.2.3, 33646): 1
(TCP, 54.231.49.64, 80, 192.168.2.3, 46884): 11
(HTTP, 192.168.2.3, 45249, 184.26.44.97, 80): 1
(DNS, 192.168.2.3, 57704, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 38040, 54.239.22.50, 80): 1
(TCP, 184.26.44.104, 80, 192.168.2.3, 50472): 24
(DNS, 192.168.2.1, 53, 192.168.2.3, 49345): 1
(SSL, 192.168.2.3, 54200, 23.203.54.220, 443): 3
(TCP, 172.217.2.13, 443, 192.168.2.3, 60945): 2
(TCP, 173.192.220.64, 80, 192.168.2.3, 44536): 2
(SSL, 192.168.2.3, 55000, 172.217.4.33, 443): 4
(DNS, 192.168.2.3, 12645, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 52758, 157.166.249.67, 80): 7
(HTTP, 192.168.2.3, 57618, 199.16.156.11, 80): 1
(TCP, 192.168.2.3, 55000, 172.217.4.33, 443): 10
(SSL, 192.168.2.3, 35861, 104.100.160.187, 443): 3
(HTTP, 192.168.2.3, 35955, 216.58.219.225, 80): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 38115): 8
(TCP, 216.58.219.193, 443, 192.168.2.3, 52207): 3
(TCP, 216.58.219.193, 443, 192.168.2.3, 34095): 4
(SSL, 172.217.4.78, 443, 192.168.2.3, 41275): 23
(DATA-TEXT-LINES, 212.58.246.93, 80, 192.168.2.3, 36706): 1
(TCP, 104.100.160.187, 443, 192.168.2.3, 35859): 3
(SSL, 192.168.2.3, 48163, 52.84.121.108, 443): 3
(SSL, 192.168.2.3, 53237, 172.217.5.3, 443): 5
(TCP, 192.168.2.3, 48328, 54.239.22.50, 80): 5
(TCP, 96.6.113.35, 80, 192.168.2.3, 57602): 8
(SSL, 192.168.2.3, 48148, 216.58.219.194, 443): 2
(TCP, 192.168.2.3, 45677, 216.58.219.206, 443): 97
(SSL, 216.58.219.193, 443, 192.168.2.3, 56234): 3
(SSL, 192.168.2.3, 45677, 216.58.219.206, 443): 24
(SSL, 31.13.71.36, 443, 192.168.2.3, 50481): 4
(DNS, 192.168.2.3, 55604, 192.168.2.1, 53): 1
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47367): 1
(SSL, 192.168.2.3, 51629, 172.217.5.14, 443): 3
(TCP, 52.84.125.40, 80, 192.168.2.3, 59200): 3
(SSL, 23.37.13.125, 443, 192.168.2.3, 42751): 3
(TCP, 74.119.118.67, 443, 192.168.2.3, 46605): 5
(IMAGE-JFIF, 172.229.228.216, 80, 192.168.2.3, 33772): 1
(TCP, 63.88.100.139, 80, 192.168.2.3, 37516): 2
(TCP, 54.239.23.82, 443, 192.168.2.3, 41539): 3
(SSL, 172.217.2.13, 443, 192.168.2.3, 60947): 10
(DNS, 192.168.2.3, 28036, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 57293, 172.217.5.14, 443): 3
(SSL, 172.217.4.33, 443, 192.168.2.3, 53258): 8
(SSL, 31.13.71.7, 443, 192.168.2.3, 59320): 13
(DNS, 192.168.2.3, 51817, 192.168.2.1, 53): 1
(TCP, 199.166.0.200, 443, 192.168.2.3, 41930): 2
(DNS, 192.168.2.3, 42700, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44441, 72.21.91.66, 443): 213
(DNS, 192.168.2.3, 18886, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56143, 172.229.214.12, 80): 10
(TCP, 23.76.218.7, 443, 192.168.2.3, 47416): 4
(SSL, 192.168.2.3, 56259, 172.217.4.33, 443): 5
(TCP, 192.168.2.3, 55487, 216.58.219.193, 443): 5
(TCP, 199.27.76.98, 443, 192.168.2.3, 40165): 3
