(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 192.168.2.3, 50664, 184.26.44.97, 80): 16
(TCP, 172.217.5.6, 443, 192.168.2.3, 56845): 8
(SSL, 192.168.2.3, 46234, 172.217.2.14, 443): 14
(TCP, 23.32.164.46, 443, 192.168.2.3, 59171): 3
(TCP, 63.88.100.138, 80, 192.168.2.3, 44512): 11
(DNS, 192.168.2.3, 10523, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48529, 199.16.156.105, 443): 2
(DNS, 192.168.2.3, 57657, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 53092, 63.117.68.16, 443): 2
(TCP, 216.58.219.205, 443, 192.168.2.3, 35674): 10
(DNS, 192.168.2.3, 63214, 192.168.2.1, 53): 1
(SSL, 173.241.250.143, 443, 192.168.2.3, 35649): 7
(JSON, 23.235.39.81, 80, 192.168.2.3, 39465): 1
(TCP, 192.168.2.3, 52959, 176.32.101.34, 443): 7
(TCP, 192.168.2.3, 50906, 184.73.173.77, 80): 5
(TCP, 192.168.2.3, 47180, 54.239.22.240, 80): 5
(HTTP, 192.168.2.3, 40538, 23.32.169.226, 80): 1
(HTTP, 192.168.2.3, 37144, 52.73.245.246, 80): 1
(DATA, 208.80.154.240, 443, 192.168.2.3, 44898): 6
(TCP, 23.37.29.165, 80, 192.168.2.3, 43584): 2
(TCP, 192.168.2.3, 54814, 172.217.1.66, 443): 25
(DNS, 192.168.2.3, 64519, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 43001, 63.117.68.53, 80): 5
(SSL, 23.37.29.165, 443, 192.168.2.3, 60213): 2
(SSL, 192.168.2.3, 58346, 172.217.2.14, 443): 11
(DNS, 192.168.2.3, 2497, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 38229, 192.168.2.1, 53): 1
(IMAGE-GIF, 216.58.219.226, 80, 192.168.2.3, 55232): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 23832): 1
(TCP, 192.168.2.3, 47642, 172.229.233.57, 80): 5
(TCP, 192.168.2.3, 37231, 172.217.2.14, 443): 48
(TCP, 192.168.2.3, 43474, 204.154.110.227, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 12128): 1
(TCP, 46.236.9.36, 80, 192.168.2.3, 39505): 4
(DATA-TEXT-LINES, 50.31.185.39, 80, 192.168.2.3, 59764): 1
(TCP, 192.168.2.3, 38115, 216.58.219.206, 443): 10
(SSL, 192.168.2.3, 37021, 172.217.2.14, 443): 2
(PNG, 184.26.44.95, 80, 192.168.2.3, 51274): 1
(SSL, 192.168.2.3, 43910, 216.58.219.202, 443): 4
(SSL, 192.168.2.3, 39940, 204.154.110.236, 443): 4
(TCP, 172.217.3.14, 443, 192.168.2.3, 39801): 3
(TCP, 192.168.2.3, 36091, 107.21.246.116, 443): 14
(TCP, 192.168.2.3, 41213, 54.197.253.149, 80): 9
(SSL, 192.168.2.3, 58488, 54.225.222.117, 443): 6
(TCP, 74.120.148.191, 80, 192.168.2.3, 58491): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 47848): 1
(SSL, 192.168.2.3, 44667, 172.217.2.6, 443): 15
(DNS, 192.168.2.3, 9002, 192.168.2.1, 53): 1
(TCP, 68.67.176.132, 443, 192.168.2.3, 33758): 5
(SSL, 192.168.2.3, 58455, 72.21.194.207, 443): 4
(TCP, 54.240.190.61, 80, 192.168.2.3, 48692): 312
(TCP, 192.168.2.3, 46086, 216.58.219.195, 443): 17
(SSL, 192.168.2.3, 51443, 172.217.3.8, 443): 4
(TCP, 192.168.2.3, 52032, 157.166.239.38, 80): 5
(MEDIA, 23.67.250.122, 80, 192.168.2.3, 52720): 1
(TCP, 23.67.250.122, 80, 192.168.2.3, 52720): 93
(SSL, 192.168.2.3, 42222, 172.217.2.14, 443): 4
(TCP, 54.239.17.7, 443, 192.168.2.3, 53502): 6
(SSL, 216.58.219.202, 443, 192.168.2.3, 49131): 16
(TCP, 23.235.39.81, 80, 192.168.2.3, 39431): 26
(TCP, 63.88.100.155, 80, 192.168.2.3, 39548): 2
(TCP, 172.217.5.14, 443, 192.168.2.3, 56130): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 34761): 1
(SSL, 192.168.2.3, 33757, 68.67.176.132, 443): 2
(TCP, 54.192.54.253, 80, 192.168.2.3, 57830): 4
(SSL, 50.17.199.221, 443, 192.168.2.3, 56271): 34
(SSL, 192.168.2.3, 37798, 54.239.22.240, 443): 14
(DNS, 192.168.2.3, 34770, 192.168.2.1, 53): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 36122): 17
(SSL, 192.168.2.3, 48183, 172.217.4.33, 443): 3
(HTTP, 192.168.2.3, 55334, 184.26.44.97, 80): 1
(DATA, 192.168.2.3, 46295, 74.125.21.188, 5228): 17
(DNS, 192.168.2.1, 53, 192.168.2.3, 22144): 1
(TCP, 54.239.23.139, 80, 192.168.2.3, 53179): 9
(TCP, 174.35.76.21, 80, 192.168.2.3, 44680): 5
(SSL, 172.217.2.14, 443, 192.168.2.3, 37019): 42
(DNS, 192.168.2.3, 41462, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 6281, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 16734, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 36431, 54.239.23.139, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 45579): 1
(TCP, 192.168.2.3, 36122, 216.58.219.238, 443): 15
(TCP, 54.240.190.189, 80, 192.168.2.3, 38448): 2
(SSL, 54.239.23.82, 443, 192.168.2.3, 48266): 5
(TCP, 192.168.2.3, 49129, 216.58.219.202, 443): 4
(MEDIA, 184.26.44.97, 80, 192.168.2.3, 55334): 1
(_WS.MALFORMED, 157.166.249.204, 80, 192.168.2.3, 55418): 1
(DNS, 192.168.2.3, 32726, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 34761, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 35465): 1
(TCP, 192.168.2.3, 40069, 50.17.195.82, 80): 7
(TCP, 23.246.7.149, 80, 192.168.2.3, 55220): 183
(TCP, 184.26.44.97, 80, 192.168.2.3, 37636): 21
(DNS, 192.168.2.3, 64216, 192.168.2.1, 53): 1
(SSL, 72.21.194.207, 443, 192.168.2.3, 42342): 4
(HTTP, 107.20.160.245, 80, 192.168.2.3, 55873): 1
(SSL, 192.168.2.3, 35694, 173.241.250.143, 443): 2
(SSL, 172.217.5.10, 443, 192.168.2.3, 58170): 5
(TCP, 108.175.42.145, 80, 192.168.2.3, 51679): 5
(TCP, 192.168.2.3, 59392, 172.229.214.12, 443): 8
(TCP, 64.202.112.7, 80, 192.168.2.3, 56515): 2
(MEDIA, 184.26.44.97, 80, 192.168.2.3, 41417): 1
(SSL, 23.32.164.46, 443, 192.168.2.3, 59166): 5
(DATA-TEXT-LINES, 176.32.103.187, 80, 192.168.2.3, 34589): 1
(TCP, 192.168.2.3, 53093, 63.117.68.16, 443): 5
(TCP, 192.168.2.3, 49456, 72.21.194.207, 443): 7
(TCP, 72.21.194.207, 443, 192.168.2.3, 43103): 4
(SSL, 192.168.2.3, 40667, 72.21.194.207, 443): 4
(SSL, 192.168.2.3, 41249, 172.217.3.2, 443): 11
(TCP, 50.31.185.39, 80, 192.168.2.3, 59764): 2
(TCP, 192.168.2.3, 49761, 216.58.219.193, 443): 57
(TCP, 192.168.2.3, 46383, 72.21.194.207, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 42596): 1
(TCP, 192.168.2.3, 49131, 216.58.219.202, 443): 15
(SSL, 172.217.2.14, 443, 192.168.2.3, 51230): 7
(TCP, 192.168.2.3, 42187, 216.58.219.202, 443): 18
(SSL, 72.21.194.207, 443, 192.168.2.3, 40667): 5
(HTTP, 192.168.2.3, 37104, 184.26.44.97, 80): 1
(DNS, 192.168.2.3, 53830, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 37799): 1
(TCP, 52.84.121.209, 443, 192.168.2.3, 58745): 4
(DNS, 192.168.2.3, 2657, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 55311, 216.58.219.226, 80): 3
(TCP, 192.168.2.3, 53655, 199.27.76.175, 80): 6
(TCP, 192.168.2.3, 54799, 54.69.11.188, 80): 4
(DNS, 192.168.2.3, 9742, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 49474, 54.240.190.182, 80): 1
(SSL, 192.168.2.3, 42053, 104.64.50.50, 443): 6
(HTTP, 192.168.2.3, 55223, 23.246.7.149, 80): 1
(TCP, 23.37.29.165, 443, 192.168.2.3, 60213): 4
(TCP, 54.239.17.7, 443, 192.168.2.3, 50989): 5
(SSL, 192.168.2.3, 50684, 69.172.216.111, 443): 3
(SSL, 192.168.2.3, 47364, 172.217.4.74, 443): 22
(TCP, 23.67.251.25, 80, 192.168.2.3, 52394): 21
(TCP, 72.21.215.54, 80, 192.168.2.3, 44521): 3
(TCP, 138.108.7.20, 80, 192.168.2.3, 50521): 4
(TCP, 23.15.8.8, 80, 192.168.2.3, 48828): 23
(SSL, 192.168.2.3, 42240, 199.166.0.200, 443): 3
(SSL, 192.168.2.3, 35999, 23.76.230.150, 443): 3
(MDNS, 192.168.2.3, 5353, 224.0.0.251, 5353): 60
(DNS, 192.168.2.1, 53, 192.168.2.3, 30007): 1
(DNS, 192.168.2.3, 42462, 192.168.2.1, 53): 1
(TCP, 72.21.215.54, 80, 192.168.2.3, 39619): 3
(TCP, 192.168.2.3, 55418, 157.166.249.204, 80): 4
(TCP, 192.168.2.3, 39801, 172.217.3.14, 443): 8
(MEDIA, 184.26.44.105, 80, 192.168.2.3, 36652): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 58336): 23
(DATA-TEXT-LINES, 172.229.214.12, 80, 192.168.2.3, 56453): 1
(TCP, 52.9.92.185, 80, 192.168.2.3, 55294): 2
(DNS, 192.168.2.3, 49294, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 15900): 1
(SSL, 192.168.2.3, 60610, 216.58.219.193, 443): 3
(MEDIA, 184.26.44.97, 80, 192.168.2.3, 54817): 2
(TCP, 172.217.5.10, 443, 192.168.2.3, 50786): 4
(TCP, 172.217.3.2, 443, 192.168.2.3, 41249): 13
(IMAGE-GIF, 63.88.100.144, 80, 192.168.2.3, 48988): 1
(MEDIA, 23.37.13.125, 80, 192.168.2.3, 39149): 1
(SSL, 192.168.2.3, 60809, 52.84.121.209, 443): 5
(TCP, 184.26.44.97, 80, 192.168.2.3, 50755): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 56657): 1
(HTTP, 192.168.2.3, 45864, 72.21.81.200, 80): 1
(HTTP, 192.168.2.3, 39764, 64.202.112.8, 80): 1
(TCP, 50.17.195.82, 80, 192.168.2.3, 40070): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 57535): 1
(SSL, 192.168.2.3, 56774, 172.217.5.6, 443): 6
(SSL, 23.32.174.216, 443, 192.168.2.3, 47258): 5
(HTTP, 192.168.2.3, 52511, 66.235.153.37, 80): 1
(TCP, 72.21.215.54, 80, 192.168.2.3, 47472): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 14698): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 49851): 1
(DNS, 192.168.2.3, 22704, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 54845, 63.88.100.161, 80): 6
(DNS, 192.168.2.3, 64304, 192.168.2.1, 53): 1
(TCP, 23.246.7.149, 80, 192.168.2.3, 55232): 2185
(TCP, 72.21.194.207, 443, 192.168.2.3, 35232): 4
(_WS.MALFORMED, 216.58.219.202, 443, 192.168.2.3, 43910): 1
(TCP, 192.168.2.3, 56845, 172.217.5.6, 443): 11
(DNS, 192.168.2.3, 17533, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 35630, 72.21.194.207, 443): 4
(TCP, 63.117.68.16, 443, 192.168.2.3, 53075): 10648
(TCP, 192.168.2.3, 42806, 8.43.72.22, 80): 19
(HTTP, 172.217.1.66, 80, 192.168.2.3, 51981): 1
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47640): 3
(TCP, 192.168.2.3, 53078, 63.117.68.16, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 10523): 1
(TCP, 216.58.219.193, 80, 192.168.2.3, 56683): 2
(SSL, 192.168.2.3, 42049, 104.64.50.50, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 16594): 1
(SSL, 74.125.7.17, 443, 192.168.2.3, 54053): 7
(TCP, 192.168.2.3, 35342, 52.7.176.203, 80): 3
(MEDIA, 74.120.148.191, 80, 192.168.2.3, 58490): 1
(SSL, 192.168.2.3, 53891, 52.84.121.209, 443): 3
(TCP, 216.58.219.198, 80, 192.168.2.3, 34469): 5
(HTTP, 192.168.2.3, 59764, 50.31.185.39, 80): 1
(TCP, 23.37.29.165, 443, 192.168.2.3, 60212): 4
(TCP, 192.168.2.3, 35695, 173.241.250.143, 443): 8
(TCP, 192.168.2.3, 55990, 74.119.118.100, 80): 5
(TCP, 54.239.22.50, 443, 192.168.2.3, 43422): 3
(SSL, 192.168.2.3, 40111, 176.32.103.187, 443): 3
(TCP, 192.168.2.3, 53179, 54.239.23.139, 80): 11
(SSL, 107.20.225.87, 443, 192.168.2.3, 58199): 6
(TCP, 172.217.2.14, 443, 192.168.2.3, 58044): 5
(TCP, 192.168.2.3, 40667, 72.21.194.207, 443): 7
(TCP, 54.225.154.139, 80, 192.168.2.3, 49969): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 60054): 2
(SSL, 192.168.2.3, 35476, 172.217.2.14, 443): 3
(SSL, 23.32.164.46, 443, 192.168.2.3, 59170): 3
(SSL, 192.168.2.3, 59166, 23.32.164.46, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 7120): 1
(SSL, 192.168.2.3, 59880, 23.76.219.247, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 19377): 1
(DNS, 192.168.2.3, 1261, 192.168.2.1, 53): 1
(TCP, 104.64.50.50, 443, 192.168.2.3, 42055): 24
(DNS, 192.168.2.3, 1225, 192.168.2.1, 53): 1
(IMAGE-GIF, 54.148.184.23, 80, 192.168.2.3, 35704): 1
(TCP, 65.202.184.48, 80, 192.168.2.3, 34095): 3
(TCP, 192.168.2.3, 42341, 54.239.17.7, 443): 11
(TCP, 157.166.249.204, 80, 192.168.2.3, 55401): 5
(TCP, 172.217.2.14, 443, 192.168.2.3, 47152): 12
(SSL, 192.168.2.3, 54852, 172.217.2.14, 443): 3
(HTTP, 72.21.215.54, 80, 192.168.2.3, 41503): 1
(TCP, 60.199.250.49, 443, 192.168.2.3, 60401): 5
(TCP, 184.26.44.96, 80, 192.168.2.3, 46273): 32
(SSL, 192.168.2.3, 33055, 216.58.219.226, 443): 14
(TCP, 192.168.2.3, 58002, 50.17.199.221, 443): 31
(DNS, 192.168.2.1, 53, 192.168.2.3, 8134): 1
(TCP, 173.241.250.143, 443, 192.168.2.3, 35682): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 36234): 11
(DNS, 192.168.2.3, 21668, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 27397): 1
(TCP, 172.217.5.14, 443, 192.168.2.3, 45702): 6
(DNS, 192.168.2.3, 42994, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 23.235.39.81, 80, 192.168.2.3, 39431): 1
(TCP, 192.168.2.3, 50864, 31.13.71.36, 443): 15
(TCP, 212.58.244.67, 80, 192.168.2.3, 46141): 4
(SSL, 216.58.219.193, 443, 192.168.2.3, 60610): 20
(TCP, 192.168.2.3, 46295, 74.125.21.188, 5228): 25
(TCP, 192.168.2.3, 57785, 50.18.215.78, 443): 32
(DNS, 192.168.2.3, 24693, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 39148, 23.37.13.125, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 35823): 1
(DNS, 192.168.2.3, 9484, 192.168.2.1, 53): 1
(SSL, 173.241.250.143, 443, 192.168.2.3, 35682): 5
(_WS.MALFORMED, 216.58.219.227, 443, 192.168.2.3, 34175): 1
(TCP, 192.168.2.3, 37021, 172.217.2.14, 443): 9
(SSL, 172.217.2.14, 443, 192.168.2.3, 58044): 6
(SSL, 31.13.71.7, 443, 192.168.2.3, 59626): 4
(TCP, 192.168.2.3, 52282, 54.240.190.153, 80): 5
(SSL, 192.168.2.3, 55987, 72.21.203.106, 443): 4
(SSL, 172.217.2.14, 443, 192.168.2.3, 46234): 31
(TCP, 192.168.2.3, 49474, 54.240.190.182, 80): 5
(HTTP, 192.168.2.3, 56458, 172.229.214.12, 80): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 62126): 1
(HTTP, 192.168.2.3, 52000, 172.217.1.66, 80): 7
(TCP, 157.166.249.204, 80, 192.168.2.3, 55418): 4
(DATA, 74.125.166.184, 443, 192.168.2.3, 59181): 1
(TCP, 192.168.2.3, 33150, 72.21.215.54, 80): 4
(HTTP, 72.21.215.54, 80, 192.168.2.3, 33150): 2
(HTTP, 54.240.190.61, 80, 192.168.2.3, 35660): 1
(DNS, 192.168.2.3, 50622, 192.168.2.1, 53): 1
(IMAGE-GIF, 199.16.156.11, 80, 192.168.2.3, 57920): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1261): 1
(SSL, 54.225.199.51, 443, 192.168.2.3, 42930): 6
(SSL, 23.23.86.88, 443, 192.168.2.3, 53245): 7
(IMAGE-JFIF, 184.26.44.97, 80, 192.168.2.3, 50755): 1
(DNS, 192.168.2.3, 26504, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 60902, 23.38.106.99, 443): 3
(SSL, 54.239.22.240, 443, 192.168.2.3, 37801): 4
(SSL, 192.168.2.3, 35676, 216.58.219.205, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 50306): 1
(SSL, 63.117.68.16, 443, 192.168.2.3, 53089): 122
(HTTP, 192.168.2.3, 57920, 199.16.156.11, 80): 1
(DNS, 192.168.2.3, 27453, 192.168.2.1, 53): 1
(SSL, 68.67.176.132, 443, 192.168.2.3, 33725): 5
(IMAGE-GIF, 54.172.101.29, 80, 192.168.2.3, 49777): 4
(DNS, 192.168.2.3, 64679, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 53054, 52.84.121.209, 443): 10
(TCP, 172.229.233.57, 80, 192.168.2.3, 47638): 22
(TCP, 192.168.2.3, 45838, 50.17.199.221, 443): 11
(TCP, 192.168.2.3, 56525, 64.202.112.7, 80): 4
(HTTP, 192.168.2.3, 56515, 64.202.112.7, 80): 1
(DNS, 192.168.2.3, 27397, 192.168.2.1, 53): 1
(TCP, 216.58.219.205, 443, 192.168.2.3, 35677): 3
(DNS, 192.168.2.3, 1252, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 55309, 54.239.25.192, 443): 3
(TCP, 192.168.2.3, 42116, 72.21.203.106, 443): 11
(DNS, 192.168.2.3, 12909, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 53070, 157.166.249.67, 80): 4
(TCP, 192.168.2.3, 50163, 184.26.44.97, 80): 10
(TCP, 172.217.4.74, 443, 192.168.2.3, 47364): 7
(TCP, 23.246.7.149, 80, 192.168.2.3, 55228): 1722
(TCP, 192.168.2.3, 46875, 176.32.103.187, 80): 22
(DNS, 192.168.2.1, 53, 192.168.2.3, 4709): 1
(SSL, 192.168.2.3, 53230, 204.154.111.224, 443): 4
(IMAGE-GIF, 54.69.11.188, 80, 192.168.2.3, 54799): 1
(HTTP, 192.168.2.3, 54940, 63.88.100.161, 80): 1
(TCP, 192.168.2.3, 35876, 54.239.25.192, 443): 10
(SSL, 192.168.2.3, 56616, 172.217.2.2, 443): 8
(TCP, 69.172.216.55, 443, 192.168.2.3, 53558): 25
(TCP, 192.168.2.3, 58187, 107.20.225.87, 443): 10
(TCP, 31.13.71.36, 443, 192.168.2.3, 50864): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 4891): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 58336): 41
(SSL, 54.239.25.192, 443, 192.168.2.3, 55309): 7
(SSL, 192.168.2.3, 40112, 176.32.103.187, 443): 4
(TCP, 68.67.176.132, 443, 192.168.2.3, 33757): 5
(TCP, 173.194.68.155, 443, 192.168.2.3, 44110): 2
(DNS, 192.168.2.3, 32406, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 47602, 216.58.219.206, 443): 25
(TCP, 52.84.121.209, 443, 192.168.2.3, 47240): 5
(TCP, 54.240.190.9, 80, 192.168.2.3, 40666): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 18797): 1
(SSL, 173.241.250.143, 443, 192.168.2.3, 35695): 5
(TCP, 72.21.215.54, 80, 192.168.2.3, 49907): 3
(SSL, 172.217.2.14, 443, 192.168.2.3, 52804): 8
(TCP, 192.168.2.3, 42052, 104.64.50.50, 443): 41
(SSL, 172.217.4.46, 443, 192.168.2.3, 55357): 5
(HTTP, 192.168.2.3, 55232, 216.58.219.226, 80): 3
(MEDIA, 157.166.239.38, 80, 192.168.2.3, 52032): 1
(TCP, 192.168.2.3, 54845, 63.88.100.161, 80): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 64948): 1
(HTTP, 192.168.2.3, 39505, 46.236.9.36, 80): 1
(TCP, 54.231.113.195, 80, 192.168.2.3, 45869): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 63214): 1
(DNS, 192.168.2.3, 15900, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 46789): 1
(DNS, 192.168.2.3, 26874, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 53655, 199.27.76.175, 80): 2
(TCP, 192.168.2.3, 43320, 216.58.219.206, 80): 6
(TCP, 104.64.50.50, 443, 192.168.2.3, 42052): 66
(TCP, 157.166.249.204, 80, 192.168.2.3, 55402): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 63577): 1
(TCP, 54.239.25.192, 443, 192.168.2.3, 60599): 12
(HTTP, 192.168.2.3, 40047, 50.17.195.82, 80): 6
(HTTP, 192.168.2.3, 57605, 23.235.46.73, 80): 10
(DNS, 192.168.2.3, 22144, 192.168.2.1, 53): 1
(TCP, 23.23.105.201, 443, 192.168.2.3, 43163): 6
(TCP, 192.168.2.3, 51089, 108.175.43.135, 80): 128
(TCP, 184.26.44.97, 80, 192.168.2.3, 37838): 27
(DNS, 192.168.2.3, 24469, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 53649, 54.240.190.9, 80): 2
(SSL, 192.168.2.3, 46195, 23.21.214.118, 443): 4
(TCP, 172.217.5.6, 443, 192.168.2.3, 56774): 7
(TCP, 192.168.2.3, 53080, 63.117.68.16, 443): 5
(DNS, 192.168.2.3, 10379, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 17379): 1
(TCP, 192.168.2.3, 46141, 212.58.244.67, 80): 5
(TCP, 192.168.2.3, 55223, 23.246.7.149, 80): 54
(HTTP, 184.73.162.65, 80, 192.168.2.3, 45330): 1
(HTTP, 192.168.2.3, 46417, 107.22.237.47, 80): 1
(TCP, 192.168.2.3, 55251, 216.58.219.206, 443): 198
(DNS, 192.168.2.1, 53, 192.168.2.3, 39245): 1
(HTTP, 23.67.251.33, 80, 192.168.2.3, 44478): 1
(TCP, 23.67.250.122, 80, 192.168.2.3, 52735): 243
(DATA-TEXT-LINES, 64.202.112.8, 80, 192.168.2.3, 39762): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 49131): 11
(SSL, 216.58.219.226, 443, 192.168.2.3, 33055): 12
(TCP, 23.246.7.149, 80, 192.168.2.3, 55223): 106
(HTTP, 192.168.2.3, 48828, 23.15.8.8, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 30182): 1
(TCP, 192.168.2.3, 39431, 23.235.39.81, 80): 29
(TCP, 192.168.2.3, 56271, 50.17.199.221, 443): 38
(DNS, 192.168.2.3, 21609, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 45114, 54.246.150.69, 80): 2
(DNS, 192.168.2.3, 11574, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 32204): 1
(HTTP, 107.22.237.47, 80, 192.168.2.3, 46417): 1
(HTTP, 192.168.2.3, 55222, 23.246.7.149, 80): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 37118): 49
(TCP, 192.168.2.3, 53075, 63.117.68.16, 443): 6062
(TCP, 192.168.2.3, 53361, 54.225.221.119, 443): 51
(SSL, 192.168.2.3, 38055, 54.239.26.251, 443): 4
(TCP, 204.154.111.224, 443, 192.168.2.3, 53229): 8
(TCP, 107.22.237.47, 80, 192.168.2.3, 46417): 4
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56448): 2
(TCP, 192.168.2.3, 35476, 172.217.2.14, 443): 10
(TCP, 23.235.39.98, 443, 192.168.2.3, 43020): 2
(SSL, 192.168.2.3, 35955, 216.58.219.202, 443): 9
(SSL, 54.239.21.217, 443, 192.168.2.3, 37176): 8
(TCP, 192.168.2.3, 47653, 172.229.233.57, 80): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 39795): 1
(SSL, 192.168.2.3, 53163, 172.217.4.74, 443): 25
(SSL, 192.168.2.3, 38424, 54.239.25.192, 443): 3
(SSL, 204.154.111.224, 443, 192.168.2.3, 53066): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 3437): 1
(SSL, 192.168.2.3, 35677, 216.58.219.205, 443): 2
(SSL, 192.168.2.3, 53054, 52.84.121.209, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 8994): 1
(TCP, 72.21.194.207, 443, 192.168.2.3, 56776): 5
(TCP, 54.239.22.240, 443, 192.168.2.3, 37798): 11
(SSL, 192.168.2.3, 55697, 216.58.219.198, 443): 24
(SSL, 192.168.2.3, 60401, 60.199.250.49, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 24693): 1
(SSL, 192.168.2.3, 55707, 216.58.219.198, 443): 2
(TCP, 192.168.2.3, 50693, 184.26.44.97, 80): 8
(TCP, 192.168.2.3, 59327, 184.26.44.97, 80): 25
(IMAGE-JFIF, 72.247.8.178, 80, 192.168.2.3, 54428): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 11574): 1
(TCP, 72.21.194.207, 443, 192.168.2.3, 49347): 4
(TCP, 173.241.250.143, 443, 192.168.2.3, 35694): 1
(SSL, 192.168.2.3, 42054, 104.64.50.50, 443): 3
(TCP, 23.246.7.149, 80, 192.168.2.3, 55234): 17
(DNS, 192.168.2.1, 53, 192.168.2.3, 33413): 1
(TCP, 172.217.2.6, 80, 192.168.2.3, 56606): 2
(HTTP, 192.168.2.3, 50916, 23.21.95.141, 80): 2
(TCP, 192.168.2.3, 47640, 172.229.233.57, 80): 34
(SSL, 52.84.121.209, 443, 192.168.2.3, 60810): 1
(TCP, 192.168.2.3, 53089, 63.117.68.16, 443): 663
(HTTP, 192.168.2.3, 34256, 148.251.188.8, 80): 2
(TCP, 192.168.2.3, 53502, 54.239.17.7, 443): 11
(TCP, 23.76.230.150, 443, 192.168.2.3, 35998): 3
(TCP, 192.168.2.3, 48189, 216.58.210.3, 443): 15
(TCP, 192.168.2.3, 53092, 63.117.68.16, 443): 5
(SSL, 199.16.156.105, 443, 192.168.2.3, 48529): 6
(DNS, 192.168.2.3, 27761, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 25741, 192.168.2.1, 53): 1
(SSL, 50.17.199.221, 443, 192.168.2.3, 43738): 10
